1;-2;0,75;-1;0,1;;-2;0,75;-1;0,1;;-2;0,75;-1;0,1
1;-2;0,75;-2;0,1;;-2;0,75;-2;0,1;;-2;0,75;-2;0,1
1;-2;0,75;-3;0,1;;-2;0,75;-3;0,1;;-2;0,75;-3;0,1
1;-2;1;-1;0,1;;-2;1;-1;0,1;;-2;1;-1;0,1
1;-2;1;-2;0,1;;-2;1;-2;0,1;;-2;1;-2;0,1
1;-2;1;-3;0,1;;-2;1;-3;0,1;;-2;1;-3;0,1
1;-3;0,25;-1;0,1;;-3;0,25;-1;0,1;;-3;0,25;-1;0,1
1;-3;0,25;-2;0,1;;-3;0,25;-2;0,1;;-3;0,25;-2;0,1
1;-3;0,25;-3;0,1;;-3;0,25;-3;0,1;;-3;0,25;-3;0,1
1;-3;0,5;-1;0,1;;-3;0,5;-1;0,1;;-3;0,5;-1;0,1
1;-3;0,5;-2;0,1;;-3;0,5;-2;0,1;;-3;0,5;-2;0,1
1;-3;0,5;-3;0,1;;-3;0,5;-3;0,1;;-3;0,5;-3;0,1
1;-3;0,75;-1;0,1;;-3;0,75;-1;0,1;;-3;0,75;-1;0,1
1;-3;0,75;-2;0,1;;-3;0,75;-2;0,1;;-3;0,75;-2;0,1
1;-3;0,75;-3;0,1;;-3;0,75;-3;0,1;;-3;0,75;-3;0,1
1;-3;1;-1;0,1;;-3;1;-1;0,1;;-3;1;-1;0,1
1;-3;1;-2;0,1;;-3;1;-2;0,1;;-3;1;-2;0,1
1;-3;1;-3;0,1;;-3;1;-3;0,1;;-3;1;-3;0,1
2;-0,25;0,25;-1;0,1068295;;-0,25;0,25;-1;0,08220608;;-0,25;0,25;-1;0,08563147
2;-0,25;0,25;-2;0,10484183;;-0,25;0,25;-2;0,08270483;;-0,25;0,25;-2;0,09329253
2;-0,25;0,25;-3;0,10589404;;-0,25;0,25;-3;0,08108047;;-0,25;0,25;-3;0,0968958
2;-0,25;0,5;-1;0,10053792;;-0,25;0,5;-1;0,08723905;;-0,25;0,5;-1;0,08945597
2;-0,25;0,5;-2;0,11094487;;-0,25;0,5;-2;0,09339493;;-0,25;0,5;-2;0,09834494
2;-0,25;0,5;-3;0,11140639;;-0,25;0,5;-3;0,08882744;;-0,25;0,5;-3;0,09510667
2;-0,25;0,75;-1;0,0952537;;-0,25;0,75;-1;0,0855516;;-0,25;0,75;-1;0,08379357
2;-0,25;0,75;-2;0,10468716;;-0,25;0,75;-2;0,0955734;;-0,25;0,75;-2;0,09407929
2;-0,25;0,75;-3;0,10282829;;-0,25;0,75;-3;0,09450745;;-0,25;0,75;-3;0,09347494
2;-0,25;1;-1;0,07049886;;-0,25;1;-1;0,07038622;;-0,25;1;-1;0,06824588
2;-0,25;1;-2;0,10029921;;-0,25;1;-2;0,09460304;;-0,25;1;-2;0,09169262
2;-0,25;1;-3;0,09823815;;-0,25;1;-3;0,09109777;;-0,25;1;-3;0,09349263
2;-0,5;0,25;-1;0,09916672;;-0,5;0,25;-1;0,09866281;;-0,5;0,25;-1;0,09967022
2;-0,5;0,25;-2;0,10070152;;-0,5;0,25;-2;0,09842046;;-0,5;0,25;-2;0,09769517
2;-0,5;0,25;-3;0,09871313;;-0,5;0,25;-3;0,09935004;;-0,5;0,25;-3;0,09804862
2;-0,5;0,5;-1;0,10090395;;-0,5;0,5;-1;0,10398481;;-0,5;0,5;-1;0,098508
2;-0,5;0,5;-2;0,1037091;;-0,5;0,5;-2;0,1041882;;-0,5;0,5;-2;0,09906267
2;-0,5;0,5;-3;0,099648;;-0,5;0,5;-3;0,10087959;;-0,5;0,5;-3;0,09957397
2;-0,5;0,75;-1;0,09774657;;-0,5;0,75;-1;0,09954408;;-0,5;0,75;-1;0,09870871
2;-0,5;0,75;-2;0,10337822;;-0,5;0,75;-2;0,10386996;;-0,5;0,75;-2;0,09735222
2;-0,5;0,75;-3;0,100326;;-0,5;0,75;-3;0,09896662;;-0,5;0,75;-3;0,10022722
2;-0,5;1;-1;0,09664969;;-0,5;1;-1;0,09870072;;-0,5;1;-1;0,09769932
2;-0,5;1;-2;0,10314895;;-0,5;1;-2;0,10302048;;-0,5;1;-2;0,09980852
2;-0,5;1;-3;0,10188964;;-0,5;1;-3;0,09765292;;-0,5;1;-3;0,10195061
2;-1;0,25;-1;0,10023079;;-1;0,25;-1;0,10042709;;-1;0,25;-1;0,1
2;-1;0,25;-2;0,10023079;;-1;0,25;-2;0,10042709;;-1;0,25;-2;0,1
2;-1;0,25;-3;0,10023079;;-1;0,25;-3;0,10042709;;-1;0,25;-3;0,1
2;-1;0,5;-1;0,10044464;;-1;0,5;-1;0,10042709;;-1;0,5;-1;0,1
2;-1;0,5;-2;0,10044464;;-1;0,5;-2;0,10042709;;-1;0,5;-2;0,1
2;-1;0,5;-3;0,10044464;;-1;0,5;-3;0,10042709;;-1;0,5;-3;0,1
2;-1;0,75;-1;0,10067463;;-1;0,75;-1;0,10042709;;-1;0,75;-1;0,1
2;-1;0,75;-2;0,10067463;;-1;0,75;-2;0,10042709;;-1;0,75;-2;0,1
2;-1;0,75;-3;0,10067463;;-1;0,75;-3;0,10042709;;-1;0,75;-3;0,1
2;-1;1;-1;0,09983617;;-1;1;-1;0,10042709;;-1;1;-1;0,1
2;-1;1;-2;0,10195619;;-1;1;-2;0,10042709;;-1;1;-2;0,1
2;-1;1;-3;0,10195619;;-1;1;-3;0,10042709;;-1;1;-3;0,1
2;-2;0,25;-1;0,1;;-2;0,25;-1;0,10042709;;-2;0,25;-1;0,1
2;-2;0,25;-2;0,1;;-2;0,25;-2;0,10042709;;-2;0,25;-2;0,1
2;-2;0,25;-3;0,1;;-2;0,25;-3;0,10042709;;-2;0,25;-3;0,1
2;-2;0,5;-1;0,1;;-2;0,5;-1;0,10042709;;-2;0,5;-1;0,1
2;-2;0,5;-2;0,1;;-2;0,5;-2;0,10042709;;-2;0,5;-2;0,1
2;-2;0,5;-3;0,1;;-2;0,5;-3;0,10042709;;-2;0,5;-3;0,1
2;-2;0,75;-1;0,1;;-2;0,75;-1;0,10042709;;-2;0,75;-1;0,1
2;-2;0,75;-2;0,1;;-2;0,75;-2;0,10042709;;-2;0,75;-2;0,1
2;-2;0,75;-3;0,1;;-2;0,75;-3;0,10042709;;-2;0,75;-3;0,1
2;-2;1;-1;0,1;;-2;1;-1;0,10042709;;-2;1;-1;0,1
2;-2;1;-2;0,1;;-2;1;-2;0,10042709;;-2;1;-2;0,1
2;-2;1;-3;0,1;;-2;1;-3;0,10042709;;-2;1;-3;0,1
2;-3;0,25;-1;0,1;;-3;0,25;-1;0,10042709;;-3;0,25;-1;0,1
2;-3;0,25;-2;0,1;;-3;0,25;-2;0,10042709;;-3;0,25;-2;0,1
2;-3;0,25;-3;0,1;;-3;0,25;-3;0,10042709;;-3;0,25;-3;0,1
2;-3;0,5;-1;0,1;;-3;0,5;-1;0,10042709;;-3;0,5;-1;0,1
2;-3;0,5;-2;0,1;;-3;0,5;-2;0,10042709;;-3;0,5;-2;0,1
2;-3;0,5;-3;0,1;;-3;0,5;-3;0,10042709;;-3;0,5;-3;0,1
2;-3;0,75;-1;0,1;;-3;0,75;-1;0,10042709;;-3;0,75;-1;0,1
2;-3;0,75;-2;0,1;;-3;0,75;-2;0,10042709;;-3;0,75;-2;0,1
2;-3;0,75;-3;0,1;;-3;0,75;-3;0,10042709;;-3;0,75;-3;0,1
2;-3;1;-1;0,1;;-3;1;-1;0,10042709;;-3;1;-1;0,1
2;-3;1;-2;0,1;;-3;1;-2;0,10042709;;-3;1;-2;0,1
2;-3;1;-3;0,1;;-3;1;-3;0,10042709;;-3;1;-3;0,1
3;-0,25;0,25;-1;0,10181241;;-0,25;0,25;-1;0,07573021;;-0,25;0,25;-1;0,08605453
3;-0,25;0,25;-2;0,10242511;;-0,25;0,25;-2;0,08453723;;-0,25;0,25;-2;0,09005456
3;-0,25;0,25;-3;0,10310161;;-0,25;0,25;-3;0,07943852;;-0,25;0,25;-3;0,09451558
3;-0,25;0,5;-1;0,10167231;;-0,25;0,5;-1;0,07463362;;-0,25;0,5;-1;0,08488915
3;-0,25;0,5;-2;0,1043426;;-0,25;0,5;-2;0,08456469;;-0,25;0,5;-2;0,09311123
3;-0,25;0,5;-3;0,10647656;;-0,25;0,5;-3;0,08628427;;-0,25;0,5;-3;0,09462428
3;-0,25;0,75;-1;0,09164301;;-0,25;0,75;-1;0,07503249;;-0,25;0,75;-1;0,08263771
3;-0,25;0,75;-2;0,10414978;;-0,25;0,75;-2;0,08169679;;-0,25;0,75;-2;0,09194281
3;-0,25;0,75;-3;0,10037521;;-0,25;0,75;-3;0,08282023;;-0,25;0,75;-3;0,08982382
3;-0,25;1;-1;0,06986246;;-0,25;1;-1;0,06893432;;-0,25;1;-1;0,07172233
3;-0,25;1;-2;0,09962899;;-0,25;1;-2;0,07935453;;-0,25;1;-2;0,09124829
3;-0,25;1;-3;0,10104505;;-0,25;1;-3;0,08017917;;-0,25;1;-3;0,08995677
3;-0,5;0,25;-1;0,10111938;;-0,5;0,25;-1;0,09699289;;-0,5;0,25;-1;0,09770453
3;-0,5;0,25;-2;0,09986893;;-0,5;0,25;-2;0,09368787;;-0,5;0,25;-2;0,09957578
3;-0,5;0,25;-3;0,10014222;;-0,5;0,25;-3;0,09462212;;-0,5;0,25;-3;0,09902042
3;-0,5;0,5;-1;0,09810734;;-0,5;0,5;-1;0,09720612;;-0,5;0,5;-1;0,0980508
3;-0,5;0,5;-2;0,10141076;;-0,5;0,5;-2;0,09516342;;-0,5;0,5;-2;0,10003892
3;-0,5;0,5;-3;0,09877135;;-0,5;0,5;-3;0,09415066;;-0,5;0,5;-3;0,09937253
3;-0,5;0,75;-1;0,09838815;;-0,5;0,75;-1;0,09633646;;-0,5;0,75;-1;0,09817539
3;-0,5;0,75;-2;0,10587276;;-0,5;0,75;-2;0,09645008;;-0,5;0,75;-2;0,10310665
3;-0,5;0,75;-3;0,10473298;;-0,5;0,75;-3;0,09166646;;-0,5;0,75;-3;0,10211402
3;-0,5;1;-1;0,09661937;;-0,5;1;-1;0,09802109;;-0,5;1;-1;0,09883072
3;-0,5;1;-2;0,10628674;;-0,5;1;-2;0,09203606;;-0,5;1;-2;0,10414389
3;-0,5;1;-3;0,09981916;;-0,5;1;-3;0,09420495;;-0,5;1;-3;0,10328307
3;-1;0,25;-1;0,1002384;;-1;0,25;-1;0,10007193;;-1;0,25;-1;0,1
3;-1;0,25;-2;0,1002384;;-1;0,25;-2;0,10007193;;-1;0,25;-2;0,1
3;-1;0,25;-3;0,1002384;;-1;0,25;-3;0,10007193;;-1;0,25;-3;0,1
3;-1;0,5;-1;0,10073809;;-1;0,5;-1;0,09952889;;-1;0,5;-1;0,1
3;-1;0,5;-2;0,10073809;;-1;0,5;-2;0,10031362;;-1;0,5;-2;0,1
3;-1;0,5;-3;0,10073809;;-1;0,5;-3;0,10031362;;-1;0,5;-3;0,1
3;-1;0,75;-1;0,10023408;;-1;0,75;-1;0,09974946;;-1;0,75;-1;0,1
3;-1;0,75;-2;0,10124817;;-1;0,75;-2;0,10057776;;-1;0,75;-2;0,1
3;-1;0,75;-3;0,10124817;;-1;0,75;-3;0,10057776;;-1;0,75;-3;0,1
3;-1;1;-1;0,09967425;;-1;1;-1;0,09974946;;-1;1;-1;0,1
3;-1;1;-2;0,10279152;;-1;1;-2;0,10084278;;-1;1;-2;0,1
3;-1;1;-3;0,10279152;;-1;1;-3;0,10084278;;-1;1;-3;0,1
3;-2;0,25;-1;0,1000688;;-2;0,25;-1;0,1;;-2;0,25;-1;0,1
3;-2;0,25;-2;0,1000688;;-2;0,25;-2;0,1;;-2;0,25;-2;0,1
3;-2;0,25;-3;0,1000688;;-2;0,25;-3;0,1;;-2;0,25;-3;0,1
3;-2;0,5;-1;0,10030866;;-2;0,5;-1;0,1;;-2;0,5;-1;0,1
3;-2;0,5;-2;0,10030866;;-2;0,5;-2;0,1;;-2;0,5;-2;0,1
3;-2;0,5;-3;0,10030866;;-2;0,5;-3;0,1;;-2;0,5;-3;0,1
3;-2;0,75;-1;0,09956231;;-2;0,75;-1;0,1;;-2;0,75;-1;0,1
3;-2;0,75;-2;0,10056956;;-2;0,75;-2;0,1;;-2;0,75;-2;0,1
3;-2;0,75;-3;0,10056956;;-2;0,75;-3;0,1;;-2;0,75;-3;0,1
3;-2;1;-1;0,09978656;;-2;1;-1;0,1;;-2;1;-1;0,1
3;-2;1;-2;0,1008361;;-2;1;-2;0,1;;-2;1;-2;0,1
3;-2;1;-3;0,1008361;;-2;1;-3;0,1;;-2;1;-3;0,1
3;-3;0,25;-1;0,10016892;;-3;0,25;-1;0,1;;-3;0,25;-1;0,1
3;-3;0,25;-2;0,10016892;;-3;0,25;-2;0,1;;-3;0,25;-2;0,1
3;-3;0,25;-3;0,10016892;;-3;0,25;-3;0,1;;-3;0,25;-3;0,1
3;-3;0,5;-1;0,10040907;;-3;0,5;-1;0,1;;-3;0,5;-1;0,1
